date,1. open,2. high,3. low,4. close,5. volume,5. MACDLine,6. MACDSignal,7. MACDHist,8. RSI,9. SMA
2005-04-26,36.78,37.51,36.12,36.19,28946700.0,-3.214558466709235,-3.512056363297634,0.297497896588399,36.01942498091324,40.09559999999997
2005-04-27,35.89,36.36,35.51,35.95,21924600.0,-3.1129531909390096,-3.4322357288259093,0.31928253788689975,35.53783365565671,39.82039999999997
2005-04-28,36.29,36.34,35.24,35.54,20539500.0,-3.03057922056702,-3.351904427174132,0.3213252066071117,34.68466156585184,39.53999999999997
2005-04-29,36.15,36.23,35.22,36.06,23986800.0,-2.890023212776235,-3.259528184294553,0.36950497151831785,36.758394137336964,39.28239999999997
2005-05-02,36.21,36.65,36.02,36.43,16640000.0,-2.71745057746692,-3.1511126629290267,0.4336620854621067,38.26044326851406,39.03839999999997
2005-05-03,36.4,36.74,36.03,36.21,17740700.0,-2.5688258566124134,-3.0346553016657043,0.46582944505329094,37.68727566711958,38.81679999999997
2005-05-04,36.11,37.2,36.1,37.15,16006300.0,-2.34812186327499,-2.8973486139875617,0.5492267507125717,41.705628927881556,38.59079999999997
2005-05-05,37.25,37.27,36.47,36.68,13834500.0,-2.1859392831584827,-2.755066747821746,0.5691274646632634,40.30605340586585,38.39119999999997
2005-05-06,36.89,37.33,36.79,37.24,11651700.0,-1.9892898054813557,-2.601911359353668,0.6126215538723123,42.770375181749976,38.245199999999976
2005-05-09,37.24,37.45,36.75,36.97,12703400.0,-1.8340881941333862,-2.4483467263096115,0.6142585321762253,41.872822844402116,38.08039999999997
2005-05-10,36.67,37.25,36.33,36.42,15723700.0,-1.735464843998841,-2.3057703498474575,0.5703055058486166,40.029990532830574,37.861599999999974
2005-05-11,35.24,35.67,33.11,35.61,72927900.0,-1.7030338449589735,-2.185223048869761,0.48218920391078735,37.41817110488216,37.59279999999997
2005-05-12,35.42,35.59,34.0,34.13,34651500.0,-1.776279827535042,-2.103434404602817,0.32715457706777507,33.16077800646106,37.21559999999997
2005-05-13,34.2,35.23,34.07,34.77,25096900.0,-1.7623696449090502,-2.035221452664064,0.2728518077550137,36.524133516737244,36.856799999999964
2005-05-16,34.56,35.71,34.53,35.55,16939100.0,-1.6691651468982798,-1.9620101915109074,0.2928450446126276,40.45667900316433,36.60199999999997
2005-05-17,35.14,35.46,34.54,35.36,21012300.0,-1.5922765499166402,-1.888063463192054,0.29578691327541384,39.809688981176116,36.30999999999997
2005-05-18,35.5,37.56,34.99,35.84,22740100.0,-1.4755999961570438,-1.8055707697850523,0.3299707736280084,42.31932094793301,36.10199999999997
2005-05-19,35.8,37.68,35.78,37.55,28327200.0,-1.2309605310045697,-1.6906487220289559,0.4596881910243862,50.273745310870886,36.11359999999997
2005-05-20,37.25,37.65,37.19,37.55,16166100.0,-1.02526339413577,-1.5575716564503188,0.5323082623145488,50.273745310870886,36.201599999999964
2005-05-23,37.85,39.9,37.85,39.76,37234800.0,-0.6761244590489781,-1.3812822169700507,0.7051577579210726,58.791591022331296,36.36719999999997
2005-05-24,39.45,39.99,39.03,39.7,21195000.0,-0.39966376108584,-1.1849585257932087,0.7852947647073687,58.49861420471798,36.47159999999997
2005-05-25,39.5,39.95,39.32,39.78,14143100.0,-0.17212715999123418,-0.9823922526328139,0.8102650926415798,58.793468543967705,36.64239999999997
2005-05-26,40.025,40.94,38.8,40.74,18768600.0,0.08468501647880089,-0.768976798810491,0.8536618152892919,62.25866683250904,36.786399999999965
2005-05-27,40.64,40.79,40.01,40.56,11286000.0,0.27056709187294814,-0.5610680206738032,0.8316351125467514,61.21914115885469,36.98879999999996
2005-05-31,40.66,40.74,39.58,39.7593,14435900.0,0.3492443065906059,-0.37900555522092144,0.7282498618115274,56.68509160230063,37.099971999999966
2005-06-01,39.89,40.76,39.86,40.3,16207600.0,0.45003877046807617,-0.21319669008312198,0.6632354605511981,58.898821009430975,37.264371999999966
2005-06-02,40.05,40.32,39.6,40.04,13356200.0,0.5031394043268591,-0.06992947120112575,0.5730688755279849,57.3801950619872,37.42797199999996
2005-06-03,38.16,38.58,37.77,38.24,34173900.0,0.3954189390671914,0.023140210852537674,0.3722787282146537,48.128337907905305,37.535971999999965
2005-06-06,38.33,38.63,37.56,37.92,28998800.0,0.28098929888862756,0.07471002845975565,0.2062792704288719,46.68713130053871,37.61037199999996
2005-06-07,37.6,37.73,36.45,36.54,26616600.0,0.07804881955911469,0.07537778667962745,0.0026710328794872368,40.98699487975673,37.61477199999996
2005-06-08,36.63,37.25,36.57,36.92,14428800.0,-0.051526186406285035,0.04999699206244496,-0.10152317846872999,43.04894899671262,37.64317199999996
2005-06-09,37.0,37.94,36.8188,37.65,13937700.0,-0.09422425448280336,0.021152742753395303,-0.11537699723619867,46.88819774882637,37.66317199999996
2005-06-10,37.4,37.4,35.52,35.81,24247600.0,-0.27338400292471476,-0.037754606382226705,-0.23562939654248805,39.635374118002474,37.628371999999956
2005-06-13,35.89,36.61,35.82,35.9,15563300.0,-0.4034563528102666,-0.1108949556678347,-0.2925613971424319,40.12325202435206,37.57477199999996
2005-06-14,36.01,36.15,35.75,36.0,12423100.0,-0.4927898878737551,-0.1872739421090188,-0.3055159457647363,40.69677278035657,37.53597199999996
2005-06-15,36.87,37.3,36.3,37.13,20119400.0,-0.4670222599277878,-0.24322360567277262,-0.22379865425501516,46.88761665790579,37.564371999999956
2005-06-16,37.19,38.08,36.82,37.98,19559800.0,-0.3737054886319058,-0.2693199822645993,-0.10438550636730648,51.02891409917382,37.659171999999955
2005-06-17,38.48,38.54,37.83,38.31,21290200.0,-0.2700105197974523,-0.2694580897711699,-0.0005524300262823578,52.574979491066735,37.826371999999964
2005-06-20,37.85,38.09,37.45,37.61,11561300.0,-0.2415314357271754,-0.26387275896237106,0.022341323235195665,49.03832574824757,37.93997199999996
2005-06-21,37.7,38.19,37.38,37.86,13233100.0,-0.19652324808548371,-0.2504028567869936,0.053879608701509873,50.32358381735258,38.03237199999997
2005-06-22,38.26,38.6,38.14,38.55,15175900.0,-0.10397810679258868,-0.2211179067881126,0.11713979999552393,53.7877411952324,38.15997199999996
2005-06-23,38.83,39.78,38.65,38.89,24080500.0,-0.003163786898809917,-0.1775270828102521,0.17436329591144217,55.43680766449442,38.28197199999996
2005-06-24,39.09,39.12,37.68,37.76,14668200.0,-0.014284604225345277,-0.14487858709327073,0.13059398286792545,49.15822819755059,38.29037199999996
2005-06-27,36.84,38.1,36.68,37.1,21434700.0,-0.07548428043018163,-0.1309997257606529,0.055515445330471286,45.88916362053679,38.27237199999996
2005-06-28,37.49,37.59,37.17,37.31,12510700.0,-0.10582038822109041,-0.12596385825274042,0.020143470031650013,47.09471677748291,38.17437199999997
2005-06-29,37.23,37.29,36.12,36.37,16012800.0,-0.20336781867583653,-0.14144465033735965,-0.061923168338476886,42.52737095950001,38.04117199999997
2005-06-30,36.61,37.16,36.31,36.81,14942500.0,-0.24237657109848953,-0.16163103448958563,-0.0807455366089039,45.206127281277354,37.92237199999997
2005-07-01,36.83,36.97,36.29,36.5,8928600.0,-0.2949062025282174,-0.188286068097312,-0.10662013443090543,43.662046788440826,37.752771999999965
2005-07-05,36.6,38.15,36.5,37.98,16223900.0,-0.21463846416087762,-0.19355654731002514,-0.021081916850852478,52.07781802633032,37.64957199999997
2005-07-06,37.78,38.16,37.2,37.39,14093800.0,-0.19637013963761518,-0.19411926577554317,-0.0022508738620720115,48.939293464603146,37.55479999999997
2005-07-07,36.81,37.76,36.8,37.63,13704400.0,-0.1606742142745219,-0.18743025547533892,0.026756041200817038,50.252661717966085,37.44799999999997
2005-07-08,37.87,38.28,37.47,38.25,10383400.0,-0.0814175865481701,-0.16622772168990516,0.08481013514173505,53.57480644769957,37.37639999999997
2005-07-11,38.37,38.65,37.78,38.1,13885300.0,-0.03035991426629181,-0.1390541602051825,0.10869424593889068,52.65858150872348,37.370799999999974
2005-07-12,38.23,38.4,37.91,38.24,13822800.0,0.021156608624252726,-0.10701200643929545,0.12816861506354818,53.45860430272739,37.38359999999997
2005-07-13,38.29,38.5,37.9,38.35,24458400.0,0.07005238457981733,-0.0715991282354729,0.14165151281529023,54.11472504223655,37.455999999999975
2005-07-14,40.79,42.01,40.23,40.75,74859300.0,0.2990157146352601,0.0025238403386736996,0.2964918742965864,65.53202422849091,37.60919999999998
2005-07-15,40.97,41.57,40.46,41.55,24560100.0,0.5388130163637612,0.10978167554369121,0.42903134082007,68.35829250262597,37.76519999999998
2005-07-18,41.41,42.1,41.37,41.49,20939200.0,0.7157617511497563,0.23097769066490426,0.484784060484852,67.90854580638184,37.99239999999998
2005-07-19,41.52,43.23,41.07,43.19,23966500.0,0.9818525063108723,0.3811526537940979,0.6006998525167744,73.27386215756283,38.283999999999985
2005-07-20,42.86,43.8,42.65,43.63,16192700.0,1.2142386819349795,0.5477698594222742,0.6664688225127053,74.46386903766036,38.589199999999984
2005-07-21,43.7,44.04,42.9,43.29,14438000.0,1.355347637971704,0.7092854151321601,0.6460622228395438,71.80333506579277,38.83559999999998
2005-07-22,43.44,44.0,43.39,44.0,10753800.0,1.5070957073683218,0.8688474735793925,0.6382482337889293,73.9004415631391,39.07639999999998
2005-07-25,43.99,44.28,43.73,43.81,10522400.0,1.593655069917034,1.013808992846921,0.579846077070113,72.34970005088661,39.296399999999984
2005-07-26,44.01,44.11,43.36,43.63,9592600.0,1.6289519486099877,1.1368375839995344,0.4921143646104533,70.8332328192644,39.53719999999999
2005-07-27,43.83,44.07,42.67,43.99,10133900.0,1.6667605920462307,1.2428221856088737,0.42393840643735703,72.09309391522262,39.78239999999998
2005-07-28,43.96,44.0,43.3,43.8,8975400.0,1.6622316307265166,1.3267040746324024,0.3355275560941142,70.36554555738232,39.99239999999999
2005-07-29,43.56,44.38,42.26,42.65,20074300.0,1.5480025968637676,1.3709637790786755,0.17703881778509212,60.85961433312656,40.142799999999994
2005-08-01,42.6,43.08,42.08,42.75,11223200.0,1.4488430678047663,1.3865396368238936,0.062303430980872765,61.348589494752524,40.34239999999999
2005-08-02,42.89,43.5,42.61,43.19,10602700.0,1.389742661074152,1.3871802416739452,0.002562419400206739,63.50875834439462,40.58599999999999
2005-08-03,43.19,43.31,42.77,43.22,9225800.0,1.3299945627971823,1.3757431058985925,-0.04574854310141019,63.657895442029975,40.82239999999999
2005-08-04,42.98,43.0,42.29,42.71,9618000.0,1.2273429808104126,1.3460630808809566,-0.11872010007054401,59.22644101913052,41.07599999999999
2005-08-05,42.49,43.36,42.02,42.99,8640400.0,1.155267319928349,1.3079039286904353,-0.1526366087620863,60.838303713899094,41.3232
2005-08-08,43.0,43.25,42.61,42.65,6299400.0,1.0585098383833937,1.258025110629027,-0.19951527224563326,57.84781641521152,41.5692
2005-08-09,42.93,43.89,42.91,43.82,13601400.0,1.063973237875139,1.2192147360782495,-0.1552414982031105,64.34312479107052,41.8028
2005-08-10,44.0,44.39,43.31,43.38,12890900.0,1.0210289128287897,1.1795775714283576,-0.1585486585995679,60.56355347280713,42.0424
2005-08-11,43.39,44.12,43.25,44.0,9713700.0,1.0252061064497013,1.1487032784326265,-0.1234971719829252,63.79114716755793,42.2972
2005-08-12,43.46,46.22,43.36,46.1,32715600.0,1.1843169435435783,1.155826011454817,0.02849093208876141,72.11558492591558,42.61119999999999
2005-08-15,46.48,48.33,46.45,47.68,38811700.0,1.4215198279499646,1.2089647747538463,0.21255505319611823,76.49420755614716,42.9944
2005-08-16,47.39,47.5,46.21,46.25,19200800.0,1.4770888134199183,1.2625895824870608,0.2144992309328575,66.34062770067356,43.3148
2005-08-17,46.4,47.44,46.37,47.15,17847300.0,1.5755877186921694,1.3251892097280826,0.2503985089640868,69.11889851585825,43.6668
2005-08-18,46.91,47.0,45.75,46.3,15805700.0,1.5669975422679485,1.3735508762360558,0.19344666603189276,63.76566080828073,43.8888
2005-08-19,46.25,46.7,45.77,45.83,13448900.0,1.5049169477217106,1.3998240905331867,0.1050928571885239,60.95447884388256,44.06
2005-08-22,46.15,46.75,45.26,45.87,13847600.0,1.4423191377755487,1.4083230999816592,0.03399603779388949,61.11161236664766,44.23519999999999
2005-08-23,45.85,46.1,45.32,45.74,10557300.0,1.3664682138829605,1.3999521227619196,-0.033483908878959134,60.26279368677079,44.337199999999996
2005-08-24,45.6,47.12,45.59,45.77,20431100.0,1.2938617269143222,1.3787340435924003,-0.08487231667807804,60.39948929407636,44.42279999999999
2005-08-25,46.12,46.49,45.81,46.06,9866200.0,1.2453653428002696,1.3520603034339742,-0.10669496063370465,61.7686008809926,44.533599999999986
2005-08-26,46.11,46.34,45.36,45.74,9323500.0,1.1676503370949476,1.315178310166169,-0.14752797307122134,59.33103346346304,44.60319999999999
2005-08-29,45.27,46.031,45.26,45.84,9153400.0,1.101433163541266,1.2724292808411883,-0.17099611729992237,59.864069914130425,44.68439999999999
2005-08-30,45.99,46.79,45.92,46.57,18527200.0,1.09523528496171,1.2369904816652926,-0.1417551967035826,63.61331480962647,44.80199999999998
2005-08-31,46.79,47.03,46.27,46.89,14391300.0,1.1034251489240248,1.210277415117039,-0.10685226619301424,65.15013608950541,44.917999999999985
2005-09-01,47.0,47.17,46.09,46.26,12727400.0,1.0470106531802656,1.1776240627296843,-0.1306134095494187,59.79556034248004,45.01639999999998
2005-09-02,46.3,46.8,46.12,46.22,7942100.0,0.9876886334017598,1.1396369768640995,-0.15194834346233965,59.46140452378546,45.159199999999984
2005-09-06,46.69,48.88,46.55,48.8,29236400.0,1.1357675223684396,1.1388630859649675,-0.0030955635965279615,70.79714318614224,45.40119999999998
2005-09-07,49.05,49.4,47.92,48.68,34395500.0,1.2292678767170528,1.1569440441153847,0.07232383260166819,69.8192253291885,45.62079999999998
2005-09-08,49.35,50.12,49.14,49.78,25094300.0,1.3762636771130659,1.200807970714921,0.17545570639814478,73.4408022816086,45.88319999999998
2005-09-09,50.04,51.35,49.79,51.31,21987200.0,1.5977986924989622,1.2802061150717292,0.317592577427233,77.48729248114226,46.227199999999975
2005-09-12,51.1,51.63,50.58,51.4,16171300.0,1.7603369673169809,1.3762322855207796,0.3841046817962013,77.70249903555127,46.56359999999998
2005-09-13,51.02,51.29,50.32,50.82,17603000.0,1.8213531431166672,1.465256457039957,0.3560966860767101,72.86817428714734,46.89039999999997
2005-09-14,51.18,51.19,49.462,49.61,16943800.0,1.7518774615566812,1.5225806579433019,0.22929680361337934,63.931827505890524,47.12199999999997
2005-09-15,50.0,50.18,49.33,49.87,14827000.0,1.6982212727383796,1.5577087809023176,0.14051249183606207,64.92715451250655,47.38159999999996
2005-09-16,50.23,51.21,49.95,51.21,21107300.0,1.7437245860831467,1.5949119419384834,0.14881264414466333,69.58556297381699,47.669999999999966
2005-09-19,51.05,52.89,51.05,52.64,27990400.0,1.8735778989762508,1.650645133346037,0.2229327656302138,73.61335196540107,47.931599999999975
2005-09-20,52.99,53.81,52.92,53.19,29279600.0,1.997838153818698,1.7200837374405693,0.2777544163781287,74.98546742022997,48.15199999999997
2005-09-21,52.96,53.05,51.86,52.11,15526700.0,1.9862718218141353,1.7733213543152826,0.2129504674988527,67.55664072019016,48.386399999999966
2005-09-22,51.95,52.47,51.32,51.9,16561700.0,1.9378221677158152,1.806221516995389,0.13160065072042615,66.18362999339831,48.576399999999964
2005-09-23,52.1,53.5,51.84,53.2,19944900.0,1.9814832972089675,1.8412738730381049,0.14020942417086268,70.21875893624318,48.85239999999997
2005-09-26,54.03,54.56,53.32,53.84,19520100.0,2.044163859664188,1.8818518703633216,0.16231198930086643,71.99071810405988,49.17279999999997
2005-09-27,53.92,54.24,53.43,53.44,12203700.0,2.038068415893612,1.9130951794693798,0.12497323642423219,69.21868162011071,49.47559999999998
2005-09-28,53.07,53.11,50.59,51.08,40198000.0,1.8218048241543556,1.894837108406375,-0.07303228425201946,55.61261864959164,49.68919999999997
2005-09-29,51.23,52.59,50.81,52.34,22744500.0,1.7321190491545977,1.8622934965560198,-0.13017444740142214,60.11984358131391,49.95199999999997
2005-09-30,52.33,53.65,51.88,53.61,18986900.0,1.743423709207157,1.8385195390862474,-0.09509582987909049,64.07910941586935,50.25399999999997
2005-10-03,54.16,54.54,53.68,54.44,18126900.0,1.7986233863513874,1.8305403085392755,-0.03191692218788811,66.42512689735949,50.60199999999997
2005-10-04,54.95,55.35,53.64,53.75,19266400.0,1.76633112899885,1.8176984726311907,-0.051367343632340745,62.75574176154983,50.91839999999998
2005-10-05,54.33,54.36,52.75,52.7801,21813200.0,1.6435308575232241,1.7828649496095974,-0.13933409208637326,57.91291553248813,51.16680399999998
2005-10-06,53.2,53.49,50.87,51.7,27054900.0,1.4424282988739705,1.7147776194624722,-0.2723493205885017,53.00720401452157,51.35920399999997
2005-10-07,51.74,51.93,50.55,51.3,24210100.0,1.2365225529365276,1.6191266061572833,-0.38260405322075575,51.27494631868809,51.56080399999997
2005-10-10,51.84,51.91,50.28,50.37,18125200.0,0.9869209280233022,1.4926854705304873,-0.505764542507185,47.39671684705854,51.726803999999966
2005-10-11,51.23,51.87,50.4,51.59,43781600.0,0.8774390745668015,1.3696361913377502,-0.4921971167709487,52.474947881944466,51.83840399999996
2005-10-12,48.65,50.3,47.87,49.25,96338800.0,0.5949967212938603,1.2147082973289722,-0.619711576035112,43.75074482073872,51.86120399999996
2005-10-13,49.44,53.95,49.27,53.74,66627700.0,0.7251060260367765,1.1167878430705331,-0.3916818170337566,58.13383238377814,52.019603999999966
2005-10-14,54.03,54.35,52.79,54.0,36984000.0,0.839520939712429,1.0613344623989123,-0.22181352268648324,58.79094483404638,52.12720399999996
2005-10-17,53.98,54.23,52.68,53.44,22029800.0,0.8749226989772652,1.024052109714583,-0.14912941073731778,56.725772633829315,52.208803999999965
2005-10-18,53.25,53.95,52.2,52.21,21771000.0,0.7945688328858651,0.9781554543488394,-0.18358662146297433,52.374026410147934,52.26440399999997
2005-10-19,52.07,54.96,51.21,54.94,36024400.0,0.9403363869978918,0.97059164087865,-0.030255253880758226,59.7539034363457,52.47760399999997
2005-10-20,54.47,56.5,54.35,56.14,48491500.0,1.1395521472053431,1.0043837421439887,0.1351684050613544,62.50426866804625,52.72840399999998
2005-10-21,56.84,56.98,55.36,55.66,28454500.0,1.244355923468099,1.0523781784088109,0.1919777450592881,60.71687310068199,52.90640399999998
2005-10-24,55.25,56.79,55.09,56.79,21776900.0,1.402428900044704,1.1223883227359897,0.28004057730871446,63.37234666956381,53.07240399999998
2005-10-25,56.4,56.85,55.69,56.1,16611700.0,1.4552504184446704,1.188960741877726,0.26628967656694447,60.67521238878113,53.188803999999976
2005-10-26,56.28,57.56,55.92,57.03,22556900.0,1.5542387827928437,1.2620163500607495,0.29222243273209414,62.96320550098788,53.38560399999997
2005-10-27,56.99,57.01,55.41,55.41,14697900.0,1.4848508769939102,1.3065832554473817,0.17826762154652842,56.76731891386287,53.52600399999997
2005-10-28,56.04,56.43,54.17,54.47,27492400.0,1.3385800006330015,1.3129826044845059,0.025597396148495655,53.47883237507235,53.576803999999974
2005-10-31,55.2,57.98,54.75,57.59,33601600.0,1.457614727123648,1.3419090290123343,0.11570569811131359,61.459305590195754,53.72680399999997
2005-11-01,57.24,58.14,56.87,57.5,26774500.0,1.5270850715009558,1.378944237510059,0.14814083399089695,61.133521366832426,53.88920399999997
2005-11-02,57.72,60.0,57.6,59.95,30609300.0,1.7595523205543842,1.4550658541189239,0.3044864664354603,66.36101530253967,54.244003999999975
2005-11-03,60.26,62.32,60.07,61.8499,31585100.0,2.0731918767010455,1.5786910586353484,0.4945008180656971,69.75789173297727,54.62439999999998
2005-11-04,60.35,61.24,59.62,61.15,31358400.0,2.2394622767965586,1.7108453022675907,0.5286169745289679,67.07093207973088,54.92599999999999
2005-11-07,60.85,61.67,60.14,60.23,22815400.0,2.2708198577626035,1.8228402133665933,0.44797964439601023,63.602914178390876,55.15759999999998
2005-11-08,59.95,60.38,59.1,59.9,16920200.0,2.243184687775738,1.9069091082484222,0.3362755795273158,62.35740813170135,55.40359999999999
2005-11-09,60.0,61.21,60.0,60.11,19747500.0,2.2127219798056785,1.9680716825598736,0.2446502972458049,62.85588938227652,55.696795999999985
2005-11-10,60.64,61.2,59.01,61.18,23762300.0,2.248995106270094,2.024256367301918,0.22473873896817587,65.37208724849518,56.07599599999999
2005-11-11,61.54,62.11,61.34,61.54,15194600.0,2.280502597303247,2.075505613302184,0.20499698400106325,66.2016583669025,56.48559599999999
2005-11-14,61.54,61.98,60.91,61.45,13211900.0,2.272019832758815,2.11480845719351,0.15721137556530485,65.77740166151776,56.92879599999999
2005-11-15,61.6,63.08,61.46,62.28,19172900.0,2.305692654466071,2.1529852966480223,0.1527073578180489,67.8252389331414,57.356396
2005-11-16,63.15,65.06,63.09,64.95,28018400.0,2.518790248060455,2.2261462869305086,0.2926439611299463,73.34983170930347,57.984396
2005-11-17,65.59,65.88,64.25,64.52,24150200.0,2.6227408954855633,2.30546520864152,0.3172756868440434,71.22863265043114,58.415595999999994
2005-11-18,65.35,65.43,64.37,64.56,18748600.0,2.6774858084769093,2.379869328608598,0.2976164798683114,71.31174444581279,58.837996
2005-11-21,64.82,65.19,63.72,64.96,18275400.0,2.721773295196897,2.448250121926258,0.27352317327063913,72.17728293426035,59.298795999999996
2005-11-22,64.84,66.76,64.52,66.52,19295800.0,2.8498985535080266,2.5285798082426116,0.32131874526541493,75.30636247549675,59.87119599999999
2005-11-23,66.88,67.98,66.69,67.11,17351900.0,2.96486964131865,2.6158377748578197,0.3490318664608303,76.38795282257088,60.357995999999986
2005-11-25,67.66,69.54,67.5,69.34,14107600.0,3.1990507540897326,2.7324803707042022,0.46657038338553036,79.96066879642117,60.88599599999998
2005-11-28,70.72,71.07,69.07,69.66,36375700.0,3.37159663157032,2.8603036228774257,0.5112930086928942,80.41853627807852,61.44599599999998
2005-11-29,69.99,70.3,67.35,68.1,31836900.0,3.3439149500343675,2.9570258883088143,0.38688906172555315,71.80519338110429,61.89839599999998
2005-11-30,68.43,68.85,67.52,67.82,21274100.0,3.2617835476909818,3.017977420185248,0.24380612750573372,70.34876160492752,62.36719599999998
2005-12-01,68.95,71.73,68.81,71.6001,29031900.0,3.4618106991576596,3.1067440759797305,0.35506662317792914,77.10139600789799,62.949999999999974
2005-12-02,72.09,72.74,70.7,72.63,31991500.0,3.661233559148272,3.2176419726134387,0.4435915865348332,78.5356454403157,63.63879999999997
2005-12-05,71.95,72.53,71.49,71.82,20845400.0,3.7111376966435046,3.316341117419452,0.39479657922405265,74.57917522667388,64.33279999999996
2005-12-06,73.93,74.83,73.35,74.05,30608200.0,3.8858359502748954,3.430240083990541,0.4555958662843542,77.88270100281173,64.99119999999996
2005-12-07,74.23,74.46,73.12,73.95,24266600.0,3.970447562661022,3.538281579724637,0.43216598293638464,77.39697442598867,65.64919999999996
2005-12-08,73.2,74.17,72.6,74.08,28231400.0,4.001861816665411,3.630997627112792,0.3708641895526186,77.59261997750734,66.21439999999996
2005-12-09,74.21,74.59,73.35,74.3305,19835800.0,4.000851767048729,3.70496845509998,0.2958833119487494,77.9879975359574,66.71362399999997
2005-12-12,74.87,75.35,74.56,74.91,18749800.0,4.000694585530837,3.7641136811861515,0.23658090434468582,78.91488560213082,67.26402399999996
2005-12-13,74.85,75.46,74.21,74.98,17636300.0,3.9605635221133326,3.803403649371588,0.1571598727417447,79.0297539953462,67.85402399999997
2005-12-14,72.53,73.3,70.27,72.01,51811300.0,3.6470641018048866,3.772135739858248,-0.1250716380533614,63.278246820321996,68.33842399999996
2005-12-15,72.68,72.8601,71.35,72.18,20041500.0,3.373444167354606,3.69239742535752,-0.3189532580029142,63.72393266429485,68.82122399999997
2005-12-16,72.14,72.3,71.06,71.11,23970400.0,3.03526964130549,3.5609718685471146,-0.5257022272416245,58.88005486221814,69.21842399999996
2005-12-19,71.11,72.6,71.04,71.38,18903400.0,2.7572665836737826,3.4002308115724484,-0.6429642278986658,59.712255853405544,69.61202399999996
2005-12-20,71.625,72.38,71.12,72.11,17111000.0,2.566269697111352,3.2334385886802295,-0.6671688915688776,61.95420688947709,70.03842399999996
2005-12-21,72.6,73.61,72.54,73.5,16990600.0,2.4982662139400844,3.0864041137322005,-0.5881378997921161,65.85100353056626,70.48722399999996
2005-12-22,73.91,74.49,73.6,74.02,13236100.0,2.457998342920547,2.96072295956987,-0.5027246166493229,67.20429486254372,70.85002399999996
2005-12-23,74.17,74.26,73.3,73.35,8209200.0,2.3449907705500124,2.8375765217658984,-0.492585751215886,63.70146596587003,71.20322399999995
2005-12-27,74.0,75.18,73.95,74.23,21092500.0,2.2999279629030127,2.730046809993321,-0.43011884709030834,66.19382435285567,71.59002399999996
2005-12-28,74.44,74.76,73.32,73.57,14218400.0,2.185762766451333,2.6211900012849236,-0.4354272348335906,62.715711220162355,71.93442399999995
2005-12-29,73.78,73.82,71.42,71.45,17500900.0,1.9022913132034205,2.4774102636686233,-0.5751189504652028,53.069667868702524,72.13162399999996
2005-12-30,70.91,72.43,70.34,71.89,22295100.0,1.6936194758929162,2.320652106113482,-0.6270326302205658,54.629396042883975,72.32282399999997
2006-01-03,72.332,74.75,72.25,74.75,28829800.0,1.7389777859670943,2.2043172420842048,-0.4653394561171105,63.192474945145264,72.53922399999996
2006-01-04,75.13,75.98,74.5,74.97,22128700.0,1.7722473703731794,2.1179032677419998,-0.3456558973688204,63.75909989278769,72.75162399999996
2006-01-05,74.83,74.9,73.75,74.38,16050800.0,1.731051205786784,2.0405328553509565,-0.30948164956417257,61.04501579657184,73.00282399999996
2006-01-06,75.24,76.7,74.55,76.3,25159200.0,1.8322103223554365,1.9988683487518526,-0.16665802639641614,66.10197468493413,73.34202399999997
2006-01-09,76.73,77.2,75.74,76.05,24108600.0,1.870643130808304,1.973223305163143,-0.1025801743548389,64.92021330841263,73.52001999999997
2006-01-10,76.25,81.89,75.83,80.86,81423900.0,2.2631401387892396,2.0312066718883623,0.23193346690087724,74.40233397801967,73.84921999999997
2006-01-11,83.84,84.8,82.59,83.9,53349800.0,2.78736839132371,2.182439015775432,0.6049293755482781,78.37991567130052,74.33241999999997
2006-01-12,84.97,86.4,83.62,84.291,45743200.0,3.197514533436774,2.385454119307701,0.812060414129073,78.83544437846166,74.74205999999998
2006-01-13,84.99,86.01,84.6,85.5899,27725200.0,3.586031145822375,2.6255695246106354,0.9604616212117394,80.31895342640695,75.20765599999997
2006-01-17,85.7,86.38,83.87,84.7101,29843700.0,3.7793745755168118,2.8563305347918706,0.9230440407249412,76.41202308918761,75.63285999999998
2006-01-18,83.08,84.05,81.85,82.4901,42879900.0,3.7106906577501633,3.0272025593835292,0.683488098366634,67.49095416084526,75.95924399999997
2006-01-19,81.25,81.66,78.74,79.035,60566000.0,3.3389708856224587,3.0895562246313153,0.2494146609911434,56.44564306758588,76.12424399999998
2006-01-20,79.28,80.04,75.83,76.089,40527100.0,2.774677948649213,3.0265805694348953,-0.25190262078568226,49.07139721683298,76.16860399999997
2006-01-23,76.1,79.56,75.9999,77.67,37847500.0,2.427067494340818,2.90667795441608,-0.479610460075262,52.646764459437776,76.39500399999997
2006-01-24,78.76,79.42,75.77,76.04,40794800.0,1.997035742454301,2.7247495120237244,-0.7277137695694234,48.83984580271216,76.54940399999997
2006-01-25,77.39,77.5,73.25,74.2,45563800.0,1.490577409865665,2.477915091592113,-0.9873376817264479,44.89345706115629,76.67300399999998
2006-01-26,74.53,75.43,71.93,72.33,42192400.0,0.9276191446196833,2.167855902197627,-1.2402367575779438,41.24580172111944,76.71100399999997
2006-01-27,72.89,73.6,71.1,72.03,34066600.0,0.4520521944170497,1.8246951606415118,-1.3726429662244621,40.674821929351346,76.70780399999998
2006-01-30,71.28,76.6,70.87,75.0,49942900.0,0.31122849047577006,1.5220018266083635,-1.2107733361325934,48.30461317399663,76.76780399999998
